,page,country,rev_id,quality,population,region
13620,Template:Mahmoud Ahmadinejad,Iran,796742005,Stub,84.15,ASIA
13621,Mohammad Mojabi,Iran,796766721,Stub,84.15,ASIA
13622,Shahrbanoo Amani,Iran,796822743,Stub,84.15,ASIA
13623,Mohammad-Javad Haghshenas,Iran,796822748,Stub,84.15,ASIA
13624,Mahmoud Mirlohi,Iran,796822867,Stub,84.15,ASIA
13625,Mahnoosh Motamedi Azari,Iran,796831400,Stub,84.15,ASIA
13626,Masoumeh Abad,Iran,796832507,Start,84.15,ASIA
13627,Alireza Dabir,Iran,796832558,Start,84.15,ASIA
13628,Shahram Dabiri Oskuei,Iran,796837798,Start,84.15,ASIA
13629,Abdolreza Rahmani Fazli,Iran,796845826,C,84.15,ASIA
13630,Mohammad Reza Badamchi,Iran,796847087,Stub,84.15,ASIA
13631,Gholam Ali Jafarzadeh,Iran,796868744,Stub,84.15,ASIA
13632,Lotfollah Meisami,Iran,796871607,Start,84.15,ASIA
13633,Hassan Bayadi,Iran,796875190,Stub,84.15,ASIA
13634,Seyyed Ebrahim Amini,Iran,796878903,Stub,84.15,ASIA
13635,Khosro Daneshjou,Iran,796882635,Stub,84.15,ASIA
13636,Mojtaba Shakeri,Iran,796885078,Stub,84.15,ASIA
13637,Mohammad Atrianfar,Iran,796887256,Start,84.15,ASIA
13638,Rahmatollah Khosravi,Iran,796887475,Stub,84.15,ASIA
13639,Abbas Duzduzani,Iran,796887565,Start,84.15,ASIA
13640,Saeid Daghighi,Iran,796888006,Start,84.15,ASIA
13641,Shakur Akbarnejad,Iran,796888070,Stub,84.15,ASIA
13642,Hadi Bahadori,Iran,796888865,Stub,84.15,ASIA
13643,Ahmad Amirabadi,Iran,796889334,Start,84.15,ASIA
13644,Advisor to the President of Iran,Iran,796899599,Start,84.15,ASIA
13645,Mohammad Esmaeil Saeidi,Iran,796902001,Stub,84.15,ASIA
13646,Shahabaddin Bimeghdar,Iran,796902302,Stub,84.15,ASIA
13647,Mohammad Hossein Farhanghi,Iran,796902704,Stub,84.15,ASIA
13648,Zahra Saei,Iran,796903407,Start,84.15,ASIA
13649,Jamshid Ansari,Iran,796903652,Stub,84.15,ASIA
13650,Mohammad Esmaeili,Iran,796904327,Stub,84.15,ASIA
13651,Mohsen Alimardani,Iran,796904341,Stub,84.15,ASIA
13652,Kamaladdin Pirmoazzen,Iran,796905880,Stub,84.15,ASIA
13653,Mostafa Afzalifard,Iran,796906106,Stub,84.15,ASIA
13654,Reza Karimi (politician),Iran,796906801,Stub,84.15,ASIA
13655,Sodeif Badri,Iran,796907614,Stub,84.15,ASIA
13656,Mohammad Feyzi,Iran,796907877,Stub,84.15,ASIA
13657,"Akbar Hashemi Rafsanjani presidential campaign, 2013",Iran,796931365,C,84.15,ASIA
13658,Hossein Fardoust,Iran,796937454,C,84.15,ASIA
13659,Ali Akbar Mohtashamipur,Iran,796945117,B,84.15,ASIA
13660,Sadollah Nasiri Gheydari,Iran,796990295,Start,84.15,ASIA
13661,Arash Miresmaeili,Iran,796997794,C,84.15,ASIA
13662,Azadeh Shafiq,Iran,797021302,Start,84.15,ASIA
13663,Abdolvahed Mousavi Lari,Iran,797027368,Stub,84.15,ASIA
13664,Elaheh Rastgou,Iran,797076595,C,84.15,ASIA
13665,Ali Saberi,Iran,797084475,Stub,84.15,ASIA
13666,Ali Soufi,Iran,797084602,Stub,84.15,ASIA
13667,Abdollah Javadi-Amoli,Iran,797217235,C,84.15,ASIA
13668,Haj Ali Razmara,Iran,797241192,C,84.15,ASIA
13669,Fatemeh Rakeei,Iran,797265561,Stub,84.15,ASIA
13670,Zahra Nejadbahram,Iran,797267764,Stub,84.15,ASIA
13671,Abulhassan Navab,Iran,797288875,Stub,84.15,ASIA
13672,Controversies of Mahmoud Ahmadinejad,Iran,797289765,C,84.15,ASIA
13673,List of female members of the Islamic Consultative Assembly,Iran,797372983,Start,84.15,ASIA
13674,Alireza Monadi,Iran,797394304,Stub,84.15,ASIA
13675,Mahmoud Abbaszadeh Meshkini,Iran,797394313,Stub,84.15,ASIA
13676,Hassan Sobhani,Iran,797394384,Start,84.15,ASIA
13677,Ghasem Sholeh-Saadi,Iran,797394412,Stub,84.15,ASIA
13678,Ali Akbar Javanfekr,Iran,797394636,C,84.15,ASIA
13679,Effat Marashi,Iran,797418650,Stub,84.15,ASIA
13680,Fakhrossadat Mohtashamipour,Iran,797464630,Stub,84.15,ASIA
13681,Fatemeh Bodaghi,Iran,797468673,Stub,84.15,ASIA
13682,Fatemeh Hashemi Rafsanjani,Iran,797468681,Stub,84.15,ASIA
13683,Maryam Mojtahedzadeh,Iran,797497426,Stub,84.15,ASIA
13684,Zahra Shojaei,Iran,797497721,Start,84.15,ASIA
13685,Zohreh Tabibzadeh-Nouri,Iran,797497956,Stub,84.15,ASIA
13686,List of female members of the Cabinet of Iran,Iran,797499103,Start,84.15,ASIA
13687,Mojtaba Samareh Hashemi,Iran,797508479,Start,84.15,ASIA
13688,Ali Larijani,Iran,797556144,C,84.15,ASIA
13689,Imam-Quli Khan,Iran,797583203,Start,84.15,ASIA
13690,World Against Violence and Extremism,Iran,797624191,Stub,84.15,ASIA
13691,Ali Banaei,Iran,797626840,Stub,84.15,ASIA
13692,Ali-Akbar Zargham,Iran,797626982,Start,84.15,ASIA
13693,To the Youth in Western Countries,Iran,797664923,Start,84.15,ASIA
13694,Bibi Maryam Bakhtiari,Iran,797670807,Start,84.15,ASIA
13695,Qasem Ravanbakhsh,Iran,797706952,Stub,84.15,ASIA
13696,Seyyed Abdollah Behbahani,Iran,797707401,C,84.15,ASIA
13697,Seyyed Mehdi Hashemi,Iran,797707434,Stub,84.15,ASIA
13698,Mohammad Haghani,Iran,797727481,Stub,84.15,ASIA
13699,Hadi Khamenei,Iran,797801463,C,84.15,ASIA
13700,Hasan Nazih,Iran,797818926,C,84.15,ASIA
13701,Hassan Ghafourifard,Iran,797819358,Start,84.15,ASIA
13702,Morteza Zarringol,Iran,797856454,Stub,84.15,ASIA
13703,Hojjat Nazari,Iran,797860336,Stub,84.15,ASIA
13704,Saeed Jalili,Iran,797875585,C,84.15,ASIA
13705,Amir Hossein Jahanshahi,Iran,797902368,C,84.15,ASIA
13706,Kazem Jalali,Iran,797907122,Stub,84.15,ASIA
13707,Ahmad Tavakkoli,Iran,797907342,C,84.15,ASIA
13708,Rostam Ghasemi,Iran,797912618,C,84.15,ASIA
13709,Manutchehr Salimi,Iran,797960934,Stub,84.15,ASIA
13710,Alireza Avayi,Iran,797965986,Stub,84.15,ASIA
13711,Hasan Ali Khan Garroosy,Iran,798045778,Stub,84.15,ASIA
13712,Hassan Emami,Iran,798067275,Start,84.15,ASIA
13713,Abdullah Moazzami,Iran,798067329,Stub,84.15,ASIA
13714,Hossein Pirnia,Iran,798067415,Stub,84.15,ASIA
13715,Esmail Momtaz od-Dowleh,Iran,798067443,Start,84.15,ASIA
13716,Hossein Dadgar,Iran,798067529,Stub,84.15,ASIA
13717,Afshin Habibzadeh,Iran,798074611,Stub,84.15,ASIA
13718,Naser al-Din Shah Qajar,Iran,798108767,C,84.15,ASIA
13719,Mohammad-Javad Azari Jahromi,Iran,798165401,Start,84.15,ASIA
13720,Nasser Moghadam,Iran,798227908,Start,84.15,ASIA
13721,Hossein Nejabat,Iran,798239222,Stub,84.15,ASIA
13722,Abbas Salehi,Iran,798259646,Stub,84.15,ASIA
13723,Kamran Bagheri Lankarani,Iran,798303359,Stub,84.15,ASIA
13724,Masoud Pezeshkian,Iran,798343576,Start,84.15,ASIA
13725,Javad Shahrestani,Iran,798373981,Stub,84.15,ASIA
13726,Ali Asghar Mounesan,Iran,798376847,Stub,84.15,ASIA
13727,Hossein Ghorbanzadeh,Iran,798424099,Stub,84.15,ASIA
13728,Yonathan Betkolia,Iran,798426814,Stub,84.15,ASIA
13729,Hamzeh Shakib,Iran,798521474,Stub,84.15,ASIA
13730,Mahmoud Khosravivafa,Iran,798524621,Stub,84.15,ASIA
13731,Nader Shariatmadari,Iran,798526589,Stub,84.15,ASIA
13732,Hassan Ziari,Iran,798526669,Stub,84.15,ASIA
13733,Khalil Maleki,Iran,798528014,Start,84.15,ASIA
13734,"Mostafa Hashemitaba presidential campaign, 2017",Iran,798533640,Stub,84.15,ASIA
13735,Davoud Hermidas-Bavand,Iran,798570513,Start,84.15,ASIA
13736,Asghar Parsa,Iran,798574254,Stub,84.15,ASIA
13737,Dariush Forouhar,Iran,798574475,Start,84.15,ASIA
13738,Isa Kalantari,Iran,798620275,Stub,84.15,ASIA
13739,Mehrdad Bazrpash,Iran,798700885,Start,84.15,ASIA
13740,Sheikh Fazlollah Noori,Iran,798765932,C,84.15,ASIA
13741,Mahmoud Ahmadinejad and the 1979 hostage crisis,Iran,798870462,C,84.15,ASIA
13742,Mahmoud Ahmadinejad's letter to George W. Bush,Iran,798870474,C,84.15,ASIA
13743,Anoushiravan Mirza,Iran,798905328,B,84.15,ASIA
13744,Ali Akbar Bahman,Iran,798907214,B,84.15,ASIA
13745,Mohammad Bagher Zolghadr,Iran,799022786,Start,84.15,ASIA
13746,Mohammad Khatami's reforms,Iran,799022935,C,84.15,ASIA
13747,Mohammad Montazeri,Iran,799022967,GA,84.15,ASIA
13748,Mohammad Reza Rahimi,Iran,799023061,GA,84.15,ASIA
13749,Mohsen Kadivar,Iran,799024195,C,84.15,ASIA
13750,Mojtaba Rahmandoust,Iran,799024641,Stub,84.15,ASIA
13751,Mojtaba Vahedi,Iran,799024654,Stub,84.15,ASIA
13752,Morteza Kazemian,Iran,799036953,Stub,84.15,ASIA
13753,Morteza Moballegh,Iran,799036962,Stub,84.15,ASIA
13754,Mostafa Moeen,Iran,799038498,Start,84.15,ASIA
13755,Mostafa Tajzadeh,Iran,799038516,C,84.15,ASIA
13756,Maryam Rajavi,Iran,799172338,C,84.15,ASIA
13757,Neda Soltani,Iran,799175442,Start,84.15,ASIA
13758,Parviz Davoodi,Iran,799189382,Start,84.15,ASIA
13759,Zia'eddin Tabatabaee,Iran,799360630,Start,84.15,ASIA
13760,A Letter for Tomorrow,Iran,799417766,B,84.15,ASIA
13761,Morteza Motahhari,Iran,799442623,C,84.15,ASIA
13762,Piruz Dilanchi,Iran,799531041,C,84.15,ASIA
13763,Mostafa Salimi (Mayor),Iran,799552032,Stub,84.15,ASIA
13764,Esmaeil Dousti,Iran,799552168,Stub,84.15,ASIA
13765,"Iranian local elections, 2003",Iran,799553782,C,84.15,ASIA
13766,Manouchehr Eghbal,Iran,799605929,Start,84.15,ASIA
13767,Allah-Yar Saleh,Iran,799626048,Start,84.15,ASIA
13768,Gholam Hossein Sadighi,Iran,799629437,Start,84.15,ASIA
13769,Dialogue Among Civilizations,Iran,799817682,C,84.15,ASIA
13770,Rasoul Momeni,Iran,799888924,Stub,84.15,ASIA
13771,Reza Alijani,Iran,799928960,Stub,84.15,ASIA
13772,Ramin Nourqolipour,Iran,799934021,Stub,84.15,ASIA
13773,Sadegh Mahsouli,Iran,800046589,Start,84.15,ASIA
13774,Saeid Aboutaleb,Iran,800047204,Stub,84.15,ASIA
13775,Esmaeil Jabbarzadeh,Iran,800090512,Stub,84.15,ASIA
13776,Shahla Habibi,Iran,800099315,Stub,84.15,ASIA
13777,Mohammad Reza Aref,Iran,800111269,GA,84.15,ASIA
13778,Shivan Qaderi,Iran,800150296,Start,84.15,ASIA
13779,Mohammad Hejazi,Iran,800150539,Start,84.15,ASIA
13780,Sadeq Khalilian,Iran,800158870,Start,84.15,ASIA
13781,Reza Taghipour,Iran,800159376,Stub,84.15,ASIA
13782,Mostafa Mohammad-Najjar,Iran,800160447,C,84.15,ASIA
13783,Mohammad-Sadegh Salehimanesh,Iran,800161624,Stub,84.15,ASIA
13784,Abdollah Nouri,Iran,800161753,C,84.15,ASIA
13785,Mohammad-Ali Rahmani,Iran,800161908,Stub,84.15,ASIA
13786,Hamid Chitchian,Iran,800162929,Start,84.15,ASIA
13787,Mohammad Reza Nematzadeh,Iran,800163065,Start,84.15,ASIA
13788,Alireza Tahmasbi,Iran,800163767,Stub,84.15,ASIA
13789,Parviz Fattah,Iran,800163771,Start,84.15,ASIA
13790,Mohammad-Reza Eskandari,Iran,800163774,Stub,84.15,ASIA
13791,Samad Khan Momtaz os-Saltaneh,Iran,800188676,Start,84.15,ASIA
13792,Mohammad Marandi,Iran,800264546,C,84.15,ASIA
13793,Mahmoud Hessabi,Iran,800371902,Start,84.15,ASIA
13794,Hamidreza Taraghi,Iran,800399358,Stub,84.15,ASIA
13795,Reza Farajidana,Iran,800403723,Start,84.15,ASIA
13796,Masoud Dehnamaki,Iran,800403942,C,84.15,ASIA
13797,Abdollah Ramezanzadeh,Iran,800445432,Start,84.15,ASIA
13798,Sadeq Tabatabaei,Iran,800445949,C,84.15,ASIA
13799,Hassan Habibi,Iran,800455710,C,84.15,ASIA
13800,Mohammad-Ali Amani,Iran,800457795,Stub,84.15,ASIA
13801,Taghi Khamoushi,Iran,800463785,Stub,84.15,ASIA
13802,Zohreh Akhyani,Iran,800482341,Start,84.15,ASIA
13803,Mirza Abolhassan Khan Ilchi,Iran,800563623,C,84.15,ASIA
13804,Hossein Rezazadeh,Iran,800658018,C,84.15,ASIA
13805,Ghodratollah Alikhani,Iran,800686605,Stub,84.15,ASIA
13806,Reza Sadr,Iran,800721452,Stub,84.15,ASIA
13807,Gholam-Hossein Elham,Iran,800780630,Start,84.15,ASIA
13808,Mohammad Bagher Nobakht,Iran,800780845,Start,84.15,ASIA
13809,Gholamhossein Karbaschi,Iran,800792781,C,84.15,ASIA
13810,Mohammad Nahavandian,Iran,800799349,C,84.15,ASIA
13811,Abol-Ghasem Kashani,Iran,800895551,Start,84.15,ASIA
13812,Hossein Makki,Iran,800895594,Start,84.15,ASIA
13813,Mojtaba Zonnour,Iran,800903404,Stub,84.15,ASIA
13814,Hootan Dolati,Iran,800947426,Start,84.15,ASIA
13815,Abdolmoghim Nasehi,Iran,800985148,Stub,84.15,ASIA
13816,Mansour Haghighatpour,Iran,801054371,Start,84.15,ASIA
13817,Vali Dadashi,Iran,801055971,Stub,84.15,ASIA
13818,Valiollah Shojapourian,Iran,801088550,Stub,84.15,ASIA
13819,Mohammad Bagher Ghalibaf,Iran,801090356,C,84.15,ASIA
13820,Mahmoud Sadeghi,Iran,801097051,Stub,84.15,ASIA
13821,Ali Motahari,Iran,801106032,C,84.15,ASIA
13822,Rahmatollah Hafezi,Iran,801106070,Stub,84.15,ASIA
13823,Ehsan Ghazizadeh Hashemi,Iran,801108758,Stub,84.15,ASIA
13824,Majid Farahani,Iran,801108861,Stub,84.15,ASIA
13825,Mahmoud Ahmadinejad and Israel,Iran,801162169,GA,84.15,ASIA
13826,Abolfazl Bazargan,Iran,801242123,Stub,84.15,ASIA
13827,Abolfazl Soroush,Iran,801242428,Stub,84.15,ASIA
13828,Abolghasem Sarhaddizadeh,Iran,801242544,Stub,84.15,ASIA
13829,Abolhassan Khamoushi,Iran,801242640,Stub,84.15,ASIA
13830,Mohammad-Javad Bahonar,Iran,801269018,C,84.15,ASIA
13831,Ali Akbar Parvaresh,Iran,801269160,Stub,84.15,ASIA
13832,Jalaleddin Farsi,Iran,801269575,Stub,84.15,ASIA
13833,Ali Meshkini,Iran,801270642,C,84.15,ASIA
13834,Jafar Shafaghat,Iran,801317362,Stub,84.15,ASIA
13835,Abbas Gharabaghi,Iran,801364093,Start,84.15,ASIA
13836,Ali Akbar Nategh-Nouri,Iran,801370979,Start,84.15,ASIA
13837,Akhund Khorasani,Iran,801374757,C,84.15,ASIA
13838,Jafar Shojouni,Iran,801449514,Stub,84.15,ASIA
13839,Seyyed Mehdi Tabatabaei,Iran,801449531,Stub,84.15,ASIA
13840,Ahmad Donyamali,Iran,801459102,Stub,84.15,ASIA
13841,Ahmad Khaleghi Damghani,Iran,801459824,Stub,84.15,ASIA
13842,Ahmad Pournejati,Iran,801460613,Stub,84.15,ASIA
13843,Ahmad Salek,Iran,801467345,Stub,84.15,ASIA
13844,Hassan Khalilabadi,Iran,801485089,Stub,84.15,ASIA
13845,Emad Afroogh,Iran,801511185,Stub,84.15,ASIA
13846,Mohammad-Ali Hosseinzadeh,Iran,801518291,Start,84.15,ASIA
13847,Controversies surrounding President Mohammad Khatami,Iran,801520135,C,84.15,ASIA
13848,Adib Boroumand,Iran,801591367,C,84.15,ASIA
13849,Mosa Kalantari,Iran,801633630,Stub,84.15,ASIA
13850,Death and state funeral of Akbar Hashemi Rafsanjani,Iran,801731727,C,84.15,ASIA
13851,Mohammad Beheshti,Iran,801738306,C,84.15,ASIA
13852,Mahmoud Farshidi,Iran,801781059,Stub,84.15,ASIA
13853,Laya Joneydi,Iran,801857251,Stub,84.15,ASIA
13854,Ali Espahbodi,Iran,801898145,Stub,84.15,ASIA
13855,Kamal Habibollahi,Iran,801906489,Start,84.15,ASIA
13856,Ali Yousefpour,Iran,801926580,Stub,84.15,ASIA
13857,Ali-Asghar Zarei,Iran,801927191,Stub,84.15,ASIA
13858,Reza Rasouli,Iran,801928980,Stub,84.15,ASIA
13859,Alireza Afshar,Iran,801929150,Stub,84.15,ASIA
13860,Eshaq Jahangiri,Iran,802024631,C,84.15,ASIA
13861,Shaykh Ali Khan Zanganeh,Iran,802089333,Start,84.15,ASIA
13862,Amir-Hossein Ghazizadeh Hashemi,Iran,802379191,Stub,84.15,ASIA
13863,Alireza Rahimi (politician),Iran,802423129,Stub,84.15,ASIA
13864,Sharafkhan Bidlisi,Iran,802439941,C,84.15,ASIA
13865,Ferzende,Iran,802439956,Start,84.15,ASIA
13866,Safar Naeimi,Iran,802478550,Stub,84.15,ASIA
13867,Mohammad-Ali Rajai,Iran,802566893,C,84.15,ASIA
13868,Abdolhossein Hazhir,Iran,802625336,Stub,84.15,ASIA
13869,Mohammad-Hossein Baniasadi,Iran,802626486,Stub,84.15,ASIA
13870,Alinaghi Khamoushi,Iran,802629137,Stub,84.15,ASIA
13871,Mahmoud Kashani,Iran,802629213,Start,84.15,ASIA
13872,Naeimeh Eshraghi,Iran,802632980,Start,84.15,ASIA
13873,Ali-Asghar Ahmadi,Iran,802633199,Stub,84.15,ASIA
13874,Morteza Tamadon,Iran,802633717,Stub,84.15,ASIA
13875,Hossein Hashemi,Iran,802633731,Stub,84.15,ASIA
13876,Faezeh Hashemi Rafsanjani,Iran,802636439,C,84.15,ASIA
13877,Hossein Dehghan,Iran,802677365,GA,84.15,ASIA
13878,Mir-Hossein Mousavi,Iran,802710115,GA,84.15,ASIA
13879,Sadegh Najafi-Khazarlou,Iran,802769463,Stub,84.15,ASIA
13880,Parviz Sorouri,Iran,802788214,Stub,84.15,ASIA
13881,Mohammad Reza Mirtajodini,Iran,802800899,Stub,84.15,ASIA
13882,Mohammad Naeimipour,Iran,802801512,Stub,84.15,ASIA
13883,Lotfollah Forouzandeh,Iran,802815802,Stub,84.15,ASIA
13884,Mohammad Javad Ameri,Iran,802817887,Stub,84.15,ASIA
13885,Mehdi Bazargan,Iran,802827598,GA,84.15,ASIA
13886,Ahmad Moftizadeh,Iran,802843828,C,84.15,ASIA
13887,Masoud Zaribafan,Iran,802860340,Stub,84.15,ASIA
13888,Shahindokht Molaverdi,Iran,802941895,Stub,84.15,ASIA
13889,Ruhollah Khatami,Iran,803016337,Stub,84.15,ASIA
13890,Hamid Sajjadi,Iran,803024049,Start,84.15,ASIA
13891,Abdolreza Mesri,Iran,803118658,Start,84.15,ASIA
13892,Iraj Shahin-Baher,Iran,803164153,Stub,84.15,ASIA
13893,Saleh Adibi,Iran,803188610,Stub,84.15,ASIA
13894,Marzieh Afkham,Iran,803191273,Stub,84.15,ASIA
13895,Hossein Fereydoun,Iran,803191344,Stub,84.15,ASIA
13896,Behzad Nabavi,Iran,803239146,C,84.15,ASIA
13897,Mohsen Armin,Iran,803239334,Stub,84.15,ASIA
13898,Saeed Emami,Iran,803240511,C,84.15,ASIA
13899,Hesamodin Ashna,Iran,803260461,Start,84.15,ASIA
13900,Abolfazl Ghana'ati,Iran,803261339,Stub,84.15,ASIA
13901,Mehrangiz Dowlatshahi,Iran,803278735,C,84.15,ASIA
13902,Abdollah Riazi,Iran,803279076,Stub,84.15,ASIA
13903,Mahmud Mahmud,Iran,803280154,Stub,84.15,ASIA
13904,Mohammad Tadayyon,Iran,803280488,Stub,84.15,ASIA
13905,Farrokhroo Parsa,Iran,803280841,C,84.15,ASIA
13906,Mozzafar Baghai,Iran,803283238,Start,84.15,ASIA
13907,Hamid-Reza Assefi,Iran,803302597,Start,84.15,ASIA
13908,Bagher Larijani,Iran,803336732,Stub,84.15,ASIA
13909,Yahya Ale Eshaq,Iran,803345272,Stub,84.15,ASIA
13910,Div Sultan Rumlu,Iran,803351111,Start,84.15,ASIA
13911,Maryam Namazie,Iran,803378653,C,84.15,ASIA
13912,Saeed Amani,Iran,803444183,Stub,84.15,ASIA
13913,The Green Scroll Campaign,Iran,803459602,Start,84.15,ASIA
13914,Azam Farahi,Iran,803506701,Stub,84.15,ASIA
13915,Azar Mansouri,Iran,803506826,Stub,84.15,ASIA
13916,Soraya Serajeddini,Iran,803578090,C,84.15,ASIA
13917,Khojaste Bagherzadeh,Iran,803617686,Start,84.15,ASIA
13918,Bahare Arvin,Iran,803676377,Stub,84.15,ASIA
13919,Bahram Parsaei,Iran,803748822,Stub,84.15,ASIA
13920,Mohammad Khatami,Iran,803753795,B,84.15,ASIA
13921,Majid Kavian,Iran,803756073,Start,84.15,ASIA
13922,Abdul Rahman Haji Ahmadi,Iran,803756451,Start,84.15,ASIA
13923,Presidency of Mahmoud Ahmadinejad,Iran,803928019,B,84.15,ASIA
13924,Presidency of Mohammad Khatami,Iran,803928118,C,84.15,ASIA
13925,Ahmad Alirezabeigi,Iran,803937693,Start,84.15,ASIA
13926,Presidency of Akbar Hashemi Rafsanjani,Iran,803939357,C,84.15,ASIA
13927,Ibrahim Alizade,Iran,804016574,Stub,84.15,ASIA
13928,Mohsen Hashemi Rafsanjani,Iran,804104931,C,84.15,ASIA
13929,Hassan Rasouli,Iran,804105438,Stub,84.15,ASIA
13930,Parvin Ahmadinejad,Iran,804120072,Stub,84.15,ASIA
13931,Davoud Ahmadinejad,Iran,804120185,Stub,84.15,ASIA
13932,Mehdi Chamran,Iran,804278460,Start,84.15,ASIA
13933,Masoud Karbasian,Iran,804339409,Stub,84.15,ASIA
13934,Abolhassan Banisadr,Iran,804349031,C,84.15,ASIA
13935,Fazlollah Sadr,Iran,804355359,Stub,84.15,ASIA
13936,Mohsen Pezeshkpour,Iran,804355501,Stub,84.15,ASIA
13937,Yahya Adl,Iran,804355642,Stub,84.15,ASIA
13938,Hassan Ali Mansur,Iran,804355798,C,84.15,ASIA
13939,Javad Saeed,Iran,804355845,Stub,84.15,ASIA
13940,Khamenei's fatwa against nuclear weapons,Iran,804510701,GA,84.15,ASIA
13941,Behrouz Nemati,Iran,804514960,Stub,84.15,ASIA
13942,Mehdi Karroubi,Iran,804689450,C,84.15,ASIA
13943,Gholam-Ali Haddad-Adel,Iran,804730568,C,84.15,ASIA
13944,Mohsen Rezaee,Iran,804734130,GA,84.15,ASIA
13945,Javad Fakoori,Iran,804738662,Start,84.15,ASIA
13946,Taghi Riahi,Iran,804738844,Stub,84.15,ASIA
13947,Ahmad Madani,Iran,804738953,Start,84.15,ASIA
13948,Assassination attempt on Ali Khamenei,Iran,804821113,Start,84.15,ASIA
13949,Mohammad Saeedikia,Iran,804845654,C,84.15,ASIA
13950,Mehdi Hashemi,Iran,804873595,C,84.15,ASIA
13951,Sepanta Niknam,Iran,805019351,Stub,84.15,ASIA
13952,Mayor of Isfahan,Iran,805031881,Stub,84.15,ASIA
13953,Ali Haghshenas,Iran,805069639,C,84.15,ASIA
13954,Saeed Hajjarian,Iran,805199926,C,84.15,ASIA
13955,Davoud Danesh-Jafari,Iran,805331603,Start,84.15,ASIA
13956,Mina Ahadi,Iran,805436562,Start,84.15,ASIA
13957,Gholam Hosein Shiri Aliabad,Iran,805454756,Stub,84.15,ASIA
13958,Gholamreza Hassani,Iran,805455759,C,84.15,ASIA
13959,Ghorbanali Saadat,Iran,805511880,Stub,84.15,ASIA
13960,Hassan Taqizadeh,Iran,805523928,C,84.15,ASIA
13961,Mohammad Hasan Khan Qajar,Iran,805594554,Start,84.15,ASIA
13962,Mohammad Mosaddegh,Iran,805597827,B,84.15,ASIA
13963,Hassan Rouhani plagiarism allegations,Iran,805752246,C,84.15,ASIA
13964,Mohammad Ali Qazi Tabatabaei,Iran,805778453,Stub,84.15,ASIA
13965,Ali Khamenei,Iran,805802370,B,84.15,ASIA
13966,Masoud Barzani,Iran,805805174,C,84.15,ASIA
13967,Majid Movaghar,Iran,805935981,Stub,84.15,ASIA
13968,Hossein Khan Movaghar,Iran,805936041,RevisionNotFound: Could not find revision ({revision}:805936041),84.15,ASIA
13969,Abbas Maleki,Iran,805948477,Stub,84.15,ASIA
13970,Ali Asghar Mousapasandi,Iran,805970954,Stub,84.15,ASIA
13971,Barzani family,Iran,805994428,Stub,84.15,ASIA
13972,Mojtaba Khamenei,Iran,806026264,C,84.15,ASIA
13973,Mohammad-Mehdi Abdekhodaei,Iran,806062546,Stub,84.15,ASIA
13974,Asadollah Badamchian,Iran,806064602,Stub,84.15,ASIA
13975,Masoud Nosrati,Iran,806100888,Stub,84.15,ASIA
13976,Morteza-Qoli Bayat,Iran,806349416,Start,84.15,ASIA
13977,Nahid Khodakarami,Iran,806397533,Stub,84.15,ASIA
13978,Hassan Rouhani,Iran,806397563,GA,84.15,ASIA
13979,Mohammad-Hossein Moghimi,Iran,806429221,Stub,84.15,ASIA
13980,Morteza Saghaeiannejad,Iran,806429338,Stub,84.15,ASIA
13981,Zahra Sadr-Azam Nouri,Iran,806438465,Stub,84.15,ASIA
13982,Fathollah Khan Akbar,Iran,806500816,Stub,84.15,ASIA
13983,Agha Mohammad Khan Qajar,Iran,806527070,FA,84.15,ASIA
13984,Mohammad-Reza Khatami,Iran,806532097,Start,84.15,ASIA
13985,Mohammad Reza Ameli Tehrani,Iran,806570875,Start,84.15,ASIA
13986,To the Youth in Europe and North America,Iran,806583963,GA,84.15,ASIA
13987,Seyed Zia Hashemi,Iran,806644374,Stub,84.15,ASIA
13988,Sattar Mahmoudi,Iran,806644440,Stub,84.15,ASIA
13989,Hossein Sheikholeslam,Iran,806818985,Stub,84.15,ASIA
13990,Majid Sharif Vaghefi,Iran,806820910,Start,84.15,ASIA
13991,Anvar Khamei,Iran,806821085,Stub,84.15,ASIA
13992,Foreign policy of the Mahmoud Ahmadinejad administration,Iran,806845558,B,84.15,ASIA
13993,International Conference to Review the Global Vision of the Holocaust,Iran,806851568,B,84.15,ASIA
13994,Asadollah Lajevardi,Iran,806934027,C,84.15,ASIA
13995,Fereydoun Djam,Iran,807047231,Start,84.15,ASIA
13996,Shapour Bakhtiar,Iran,807062439,GA,84.15,ASIA
13997,Gholamreza Mesbahi-Moghadam,Iran,807165035,Stub,84.15,ASIA
13998,Sadegh Zibakalam,Iran,807165341,C,84.15,ASIA
13999,Bojnord,Iran,807173546,Start,84.15,ASIA
14000,Tadj ol-Molouk,Iran,807204407,C,84.15,ASIA
14001,Ebrahim Nabavi,Iran,807260958,Start,84.15,ASIA
14002,Akbar Hashemi Rafsanjani,Iran,807261698,B,84.15,ASIA
14003,Abdul Rahman Ghassemlou,Iran,807280294,C,84.15,ASIA
14004,Jalal Movaghar,Iran,807367030,RevisionNotFound: Could not find revision ({revision}:807367030),84.15,ASIA
14005,Mohsen Movaghar,Iran,807367166,RevisionNotFound: Could not find revision ({revision}:807367166),84.15,ASIA
14006,Habibollah Asgaroladi,Iran,807390609,Start,84.15,ASIA
