,rev_id,article_quality,page,country
13690,762800710,Start,Franziska Kessel,Germany
13691,762808093,Stub,Richard Huskard,Ireland
13692,762839278,Start,Kastriot Islami,Albania
13693,762839375,Stub,Godhana Dhadho Gaddae,Kenya
13694,762846269,Stub,Fahim Yasin Twaha,Kenya
13695,762849437,Start,Douglas Ete,Solomon Islands
13696,762851362,Stub,Edward Winn,United States
13697,762863597,Start,Dorothy Kotz,Australia
13698,762867258,Start,Deng Rong,China
13699,762868684,Stub,Alibek Delimkhanov,Chechen
13700,762869795,Stub,Balwant Singh Thind,India
13701,762871441,Stub,Mashiur Rahman (adviser),Bangladesh
13702,762874641,Stub,Rasheda K Chowdhury,Bangladesh
13703,762895795,Stub,Francis Wallace Mackenzie,New Zealand
13704,762906552,Stub,Sydney Gun-Munro,Saint Vincent and the Grenadines
13705,762910285,GA,Bailiff of Guernsey,Guernsey
13706,762918537,Stub,Moʻale Finau,Tonga
13707,762919200,Stub,Ahti Pekkala,Finland
13708,762919781,C,Juan José Nieto Gil,Colombia
13709,762923558,Stub,David Mwaniki Ngugi,Kenya
13710,762937438,Stub,Jaime Pérez,Uruguay
13711,762943262,Stub,Shafiq-ur-Rahman,Bangladesh
13712,762947429,Stub,A. B. Mirza Azizul Islam,Bangladesh
13713,762951137,Start,José Nicolás Matienzo,Argentina
13714,762960097,Stub,Amílcar Spencer Lopes,Cape Verde
13715,762962906,Stub,John William Williams,New Zealand
13716,762963814,Stub,Rui Alberto de Figueiredo Soares,Cape Verde
13717,762999653,C,Michel Moawad,Lebanon
13718,763003560,Start,Grzegorz Antoni Ogiński,Lithuania
13719,763004145,Stub,Safet Babic,Germany
13720,763007635,Start,Christian Peter Wilhelm Beuth,Germany
13721,763010179,Start,Leigh Richardson,Belize
13722,763016935,C,List of Latino Democrats,United States
13723,763022731,Start,Yakov Lobanov-Rostovsky (1760–1831),Russia
13724,763034174,Stub,Norbert Barlicki,Poland
13725,763036767,Stub,Emillio Kathuli,Kenya
13726,763038683,Stub,Fadil Paçrami,Albania
13727,763047188,Stub,Ephraim Maina,Kenya
13728,763049548,C,Fidel Villarroel,Spain
13729,763049659,Start,Nahau Rooney,Papua New Guinea
13730,763050469,Start,Sukhi Turner,New Zealand
13731,763050612,Stub,Francesco Colitto,Italy
13732,763052301,Stub,Gary Singer,Australia
13733,763060738,Stub,Pushpa Raj Pokharel,Nepal
13734,763061803,Stub,Dobri Veličkovski,Macedonia
13735,763064603,Start,Dickson Mua,Solomon Islands
13736,763068557,Start,Francisco del Moral y Sánchez,Spain
13737,763070882,Stub,José Joaquín Aguirre,Chile
13738,763071951,Stub,Doug Sosnik,United States
13739,763072390,Stub,Mohamed Mursal Sheikh Abdurahman,Somalia
13740,763076764,Stub,Jérôme Galloni d'Istria,France
13741,763079820,Start,Rebecca Gernhardt Cox,United States
13742,763080840,Stub,Aboazar Lovesendes,Portugal
13743,763083773,Stub,Sayed Mustafa Kazemi,Afghanistan
13744,763098565,Start,Hem Heng,Cambodia
13745,763098588,Stub,Chum Bunrong,Cambodia
13746,763109346,Stub,Yusuf Zuayyin,Syria
13747,763112427,Stub,Sirakan Tigranyan,Armenia
13748,763120052,Stub,Hassan ibn Yahya,Yemen
13749,763121694,Start,George Petersen (historian),New Zealand
13750,763123846,Stub,Vasco de Almeida e Costa,Portugal
13751,763125945,Start,Carlos Julio Arosemena Monroy,Ecuador
13752,763135195,C,Clara Campoamor,Spain
13753,763137468,GA,Wesley Korir,Kenya
13754,763153442,Start,Saertuke Changling,China
13755,763153584,Stub,Shao Yuan-chong,China
13756,763153647,Stub,Arely Gómez González,Mexico
13757,763154605,Stub,Albert Beerman,Netherlands
13758,763156981,Stub,Alvin Lie,Indonesia
13759,763158518,Stub,Andro Vlahušić,Croatia
13760,763159123,Stub,Damir Škaro,Croatia
13761,763160113,Stub,Eleuterio Fernández Huidobro,Uruguay
13762,763160624,Start,Tabaré Aguerre,Uruguay
13763,763163587,Start,Zulma Yugar,Bolivia
13764,763164167,Stub,Roberto Iván Aguilar Gómez,Bolivia
13765,763164335,Stub,Nila Heredia,Bolivia
13766,763167003,Stub,Paul Jacquier,France
13767,763167825,Stub,Cabinet of Paraguay,Paraguay
13768,763168551,Start,Korneliya Ninova,Bulgaria
13769,763173973,Start,Hatem Ali Khan,Bangladesh
13770,763181478,Stub,Xia Yuanji,China
13771,763187248,Start,Ivy Rahman,Bangladesh
13772,763193841,Stub,Ronald Venetiaan,Suriname
13773,763214180,Stub,Halldór Blöndal,Iceland
13774,763222145,FA,Lê Văn Duyệt,Vietnam
13775,763224977,Stub,William S. Derrick,United States
13776,763238484,Stub,Auguste Legros,France
13777,763240026,Stub,Cui Guoyin,China
13778,763240098,Stub,Fuqing (general),China
13779,763240392,Stub,Li Jingfang,China
13780,763240491,Stub,Wang Daxie,China
13781,763240557,Start,Wanyan Chonghou,China
13782,763240919,Start,Zeng Jize,China
13783,763241460,Start,Imperial Noble Consort Gongsu,Mongolia
13784,763241681,Start,List of female cabinet ministers of Israel,Israel
13785,763242004,C,Zaiyi,China
13786,763242051,Start,Zaize,China
13787,763247319,Stub,Johannes Ludewig,Germany
13788,763247419,Stub,Ken Lukyamuzi,Uganda
13789,763271950,Stub,Abdulkadir Kure,Nigeria
13790,763280871,Start,Bernhard Reichenbach,Germany
13791,763292209,Stub,Josip Cindro,Croatia
13792,763298140,Start,John A. Wilson (politician),United States
13793,763303079,Stub,Branko Pešić,Serbia
13794,763305086,Start,"George Nugent-Grenville, 2nd Baron Nugent",Ireland
13795,763306579,Start,"Robert Barnewall, 12th Baron Trimlestown",Ireland
13796,763307469,Start,Abdirahman Janaqow,Somalia
13797,763313712,Stub,Chen Jin (general),China
13798,763314886,Stub,Elias Mbau,Kenya
13799,763316002,Stub,Dilli Raj Sharma,Nepal
13800,763316692,Stub,Duong Vanna,Cambodia
13801,763317876,Stub,Ghazi Zaiter,Lebanon
13802,763320961,Start,Don Lane (politician),Australia
13803,763321152,Stub,Enzo Cardozo Jiménez,Paraguay
13804,763323939,Stub,Dolly Makambo Nawezi,"Congo, Dem. Rep. of"
13805,763324707,Stub,Franklin Linturi,Kenya
13806,763329995,Start,Makhtar Diop,Senegal
13807,763330071,Start,Alberto Aguilera,Spain
13808,763330074,Start,Elliot Manyika,Zimbabwe
13809,763330224,Start,Ganiou Soglo,Benin
13810,763331150,Stub,Fred Gumo,Kenya
13811,763333426,Start,Ephraim Kalsakau,Vanuatu
13812,763335694,B,Moritz Rittinghausen,Germany
13813,763336129,Stub,George Khaniri,Kenya
13814,763338987,Stub,Gideon Ndambuki,Kenya
13815,763340459,Start,Sonia Roco,Philippines
13816,763340800,Stub,Ahmed ibn Muhammad ibn Khalifa,Bahrain
13817,763341749,Start,José Linhares,Brazil
13818,763349739,Stub,Anahera Herbert-Graves,New Zealand
13819,763350349,Stub,Vladimir Kolesnikov,Russia
13820,763353741,Start,Bernice Dahn,Liberia
13821,763371600,Stub,Willem Johannes Leyds,South Africa
13822,763372240,Stub,Gennady Konyakhin,Russia
13823,763381885,Start,Vasil Nikolov Karagiosov,Bulgaria
13824,763382240,Stub,Richard Witting,Germany
13825,763391413,Stub,Ahmed Hassan Gabobe,Somalia
13826,763404668,Stub,Eileen Ermita-Buhain,Philippines
13827,763412752,C,Yinxiang (prince),China
13828,763429009,Start,Voula Patoulidou,Greece
13829,763438364,Stub,Tayyab Agha,Afghanistan
13830,763442957,Stub,Farajollah Rasai,Iran
13831,763453139,Stub,Pietro Lunardi,Italy
13832,763454195,Start,António Bagão Félix,Portugal
13833,763459468,Start,Janet Woollard,Australia
13834,763464659,Stub,Desson Thomson,United States
13835,763491009,Start,Hans Nilsen Hauge,Norway
13836,763493900,Stub,"Louis Phélypeaux, seigneur de La Vrillière",France
13837,763498159,Start,Iancu Flondor,Romania
13838,763498724,B,Diogo de Barcelos Machado Bettencourt,Portugal
13839,763503279,Stub,Qian Nengxun,China
13840,763503492,Stub,Shen Jiaben,China
13841,763513949,C,Loraine Braham,Australia
13842,763528596,Stub,Francis Thombe Nyammo,Kenya
13843,763530115,Stub,Francis Chaplin,Rhodesian
13844,763530711,Stub,Piet Pretorius,South Africa
13845,763532908,Stub,Francis Chachu Ganya,Kenya
13846,763533571,Start,Diego Borja,Ecuador
13847,763533706,Start,Roger Hawkins (politician),Rhodesian
13848,763536123,C,François Ibovi,Congo
13849,763537655,Stub,Giuseppe De Falco,Italy
13850,763538400,Start,Peter Tarnoff,United States
13851,763540238,Stub,George Mitchell (Rhodesia),Rhodesian
13852,763540644,Stub,Erastus Kihara Mureithi,Kenya
13853,763556486,Stub,Cornelius Botha,South Africa
13854,763558617,C,Junita Kloppers-Lourens,South Africa
13855,763559398,Stub,Ide Oumarou,Niger
13856,763560909,Stub,Frederick Outa Otieno,Kenya
13857,763581762,Stub,Stephen Mold,United Kingdom
13858,763591385,Stub,J. Trevor Morgan,Canada
13859,763593394,Stub,Kande Balarabe,Nigeria
13860,763610292,Start,Henry Okey,New Zealand
13861,763613615,Stub,Eiður Svanberg Guðnason,Iceland
13862,763628370,Start,Frederick Stephanus Watermeyer,South Africa
13863,763630980,C,Albert Métin,France
13864,763631191,Stub,Albert Shibura,Burundi
13865,763631477,Start,Alberto Natusch,Bolivia
13866,763631520,Stub,Alberto Tarchiani,Italy
13867,763631798,Start,José Santos Salas,Chile
13868,763633344,Stub,Akhtar Jadoon,Pakistan
13869,763640975,Stub,Chan I-hua,Taiwan
13870,763643435,Start,Stanley John Odell,United Kingdom
13871,763658724,Stub,Harnirpal Singh,India
13872,763665685,Stub,Eva Goës,Sweden
13873,763667690,Start,Robert B. Dickey,Canada
13874,763670464,Start,Hugo Fernández Faingold,Uruguay
13875,763675562,Stub,Alexander Khinshtein,Russia
13876,763681992,Start,Richard Okonye,Nigeria
13877,763696709,C,Henryka Bochniarz,Poland
13878,763697656,Start,Sabo Bakin Zuwo,Nigeria
13879,763703372,Stub,Ralph Jooma,Malawi
13880,763704547,Stub,Naseer Khan Khoso,Pakistan
13881,763710035,Stub,Thomas Storey,Australia
13882,763710944,Stub,Hugh Valentine,New Zealand
13883,763711038,Stub,Thomas Fraser (New Zealand politician),New Zealand
13884,763711046,Stub,George Brodie (New Zealand politician),New Zealand
13885,763711077,Stub,David Mervyn,New Zealand
13886,763711116,Stub,Henry Howorth (New Zealand politician),New Zealand
13887,763711123,Start,James Fulton (New Zealand politician),New Zealand
13888,763711142,Stub,Robert Gillies (New Zealand politician),New Zealand
13889,763711166,Stub,George Hepburn (politician),New Zealand
13890,763711187,Start,George McLean (New Zealand politician),New Zealand
13891,763711196,Stub,Francis Rich,New Zealand
13892,763711211,Stub,James Seaton (New Zealand politician),New Zealand
13893,763711224,Stub,James Shanks,New Zealand
13894,763712060,Start,Alfred Rowland Chetham-Strode,New Zealand
13895,763720744,Start,San Tiago Dantas,Brazil
13896,763723281,C,Sidi Moro Sanneh,Gambia
13897,763728144,Stub,Trevor Watts (politician),Australia
13898,763729353,Start,Yang Bin (businessman),"Korea, South"
13899,763731518,Start,Isuf Vrioni,Albania
13900,763742018,Stub,Asii Chemnitz Narup,Greenlandic
13901,763763243,Stub,John Salmon (politician),New Zealand
13902,763763249,Stub,Henry Scotland,New Zealand
13903,763763273,Stub,Henry St. Hill,New Zealand
13904,763763300,Stub,William Stevenson (New Zealand politician born 1864),New Zealand
13905,763763738,Stub,Thomas Henry Wigley,New Zealand
13906,763765865,Stub,Grant Morgan,New Zealand
13907,763766917,Stub,John Govett,Australia
13908,763768679,Start,Robert Rex,Niuean
13909,763769083,Start,Norman George,Cook Island
13910,763769086,Stub,John Tangi,Cook Island
13911,763769088,Stub,Vai Peua,Cook Island
13912,763769233,Start,Teariki Heather,Cook Island
13913,763769414,Stub,Aleksei Ignatiev,Russia
13914,763769688,Stub,George Angene,Cook Island
13915,763770488,Stub,Albert (Peto) Nicholas,Cook Island
13916,763773708,Stub,Sirkka Ausiku,Namibia
13917,763774025,Stub,Tupou Faireka,Cook Island
13918,763774066,Stub,Mark Brown (Cook Islands),Cook Island
13919,763774069,Stub,Nandi Glassie,Cook Island
13920,763775030,Stub,Apii Piho,Cook Island
13921,763775034,Stub,Winton Pickering,Cook Island
13922,763775035,Stub,Albert Nicholas (Cook Islands),Cook Island
13923,763775867,Start,Vincent Ingram,Cook Island
13924,763775893,Stub,Terepai Maoate Jnr,Cook Island
13925,763776103,Stub,Toanui Isamaela,Cook Island
13926,763776191,Start,Tangata Vavia,Cook Island
13927,763776193,Stub,Taunga Toka,Cook Island
13928,763776229,Stub,Teremoana Tapi Taio,Cook Island
13929,763776231,Start,Tepure Tapaitau,Cook Island
13930,763776235,Stub,Mapu Taia,Cook Island
13931,763776270,Start,Pupuke Robati,Cook Island
13932,763776271,Start,Wilkie Rasmussen,Cook Island
13933,763776345,Stub,Yun Chi-chang,"Korea, South"
13934,763776737,Stub,Tai Tura,Cook Island
13935,763776768,Stub,Tekii Lazaro,Cook Island
13936,763776806,Stub,Kura Strickland,Cook Island
13937,763776808,Stub,Mii Parima,Cook Island
13938,763776856,Start,Joe Williams (Cook Islands politician),Cook Island
13939,763776860,Stub,Kiriau Turepu,Cook Island
13940,763798609,Stub,Anthony M. Frank,United States
13941,763799927,B,Antoine Ndinga Oba,Congo
13942,763800605,Stub,Chang Chuan-tien,Taiwan
13943,763808737,Stub,Ernst Estlander,Finland
13944,763809719,C,Steph Key,Australia
13945,763816976,Start,Natalia Abello Vives,Colombia
13946,763818107,Stub,Claudio Fermín,Venezuela
13947,763839116,Start,Rassul Mamand,Iraq
13948,763840919,Stub,Tuomo Puumala,Finland
13949,763852753,Stub,Rafael Arcangel Avalos Garcia,Peru
13950,763852889,Stub,Armen Gevorgyan,Armenia
13951,763853911,Stub,Famara Jatta,Gambia
13952,763854144,Start,Michael Roberto Kenyi,South Sudan
13953,763856897,Start,Roger Steele,Australia
13954,763858542,Stub,Bakhyt Sultanov,Kazakhstan
13955,763869726,C,Faik Ali Ozansoy,Turkey
13956,763870152,Stub,John Landau,Rhodesian
13957,763872182,Stub,Giuseppe Grassi (politician),Italy
13958,763876833,C,Mahadev Shankar,Malaysia
13959,763877879,Start,Saeed bin Zayed Al Nahyan,United Arab Emirates
13960,763881189,Stub,Mostafa Adl,Iran
13961,763881816,Stub,C. P. Singh,Fiji
13962,763883697,Start,Mamman Shata,Nigeria
13963,763883951,Start,Matthew A. Dunn,United States
13964,763888251,Stub,Saul Msane,South Africa
13965,763888727,B,Antoine de Sartine,France
13966,763890216,Start,José María Vergara y Vergara,Colombia
13967,763903832,Stub,Kristie Canegallo,United States
13968,763909544,Stub,Alda Bandeira,Sao Tome and Principe
13969,763912961,Stub,Benjamin Jaurès,France
13970,763914254,Start,Klaus Tschütscher,Liechtenstein
13971,763919231,Stub,Gerald Fennell,Ireland
13972,763925886,Stub,Owuraku Amofa,Ghana
13973,763932345,Start,Saleh al Aridi,Lebanon
13974,763939836,Stub,Chen Chao-min,Taiwan
13975,763943128,Stub,Branislav Grbić,Kosovo
13976,763943185,Stub,Germain Kambinga,"Congo, Dem. Rep. of"
13977,763951988,Start,Byron Hove,Rhodesian
13978,763964325,Start,Charles H. Voorhis,United States
13979,763966320,Stub,John Bika,Papua New Guinea
13980,763966332,Stub,Charles Tyroler II,United States
13981,763968613,Stub,Chhay Tan,Cambodia
13982,763969619,Start,Chinda Sutemi,Japan
13983,763970153,C,Chris Cole (politician),United States
13984,763977976,Start,Harry Escombe,South Africa
13985,763999983,Stub,Felix Hyatt,Nigeria
13986,764012050,Stub,Tatsiana Karatkevich,Belarus
13987,764016726,Stub,Mokhtar Khattab,Egypt
13988,764023810,Start,List of governors of the Province of Trieste,Italy
13989,764034891,Stub,Eemeli Aakula,Finland
13990,764037045,Start,Solange Mabignath,Gabon
13991,764042416,Stub,Sigita Burbienė,Lithuania
13992,764042495,Stub,Irena Litvinovič,Lithuania
13993,764042508,Stub,Vincė Vaidevutė Margevičienė,Lithuania
13994,764051682,Stub,Friedrich von Schrötter,Germany
13995,764057558,Stub,Rao Muhammad Afzal Khan,Pakistan
13996,764059217,Stub,"Manuel Alves Branco, 2nd Viscount of Caravelas",Brazil
13997,764068187,Start,Denny Curran,Ireland
13998,764069242,Start,June D'Rozario,Australia
13999,764069994,Start,Ellinor Jåma,Norway
14000,764084290,C,Juan Antonio Ríos,Chile
14001,764085525,C,Andrija Mandić,Montenegro
14002,764107941,Start,Gerald A. Reynolds,United States
14003,764117733,C,Daniel Abibi,Congo
14004,764121172,Start,Elizabeth Ball,Canada
14005,764125408,Start,David Stuart Parker,Panama
14006,764133533,Stub,Djidingar Dono Ngardoum,Chad
14007,764146217,Start,Edward Follansbee Noyes,United States
14008,764148121,Start,Syd Jackson (Māori activist),New Zealand
14009,764149639,Start,Abdelaziz bin Ahmed Al Thani,Qatar
14010,764156226,C,Erhard Busek,Austria
14011,764158014,Stub,John Leigh (ambassador),Sierra Leone
14012,764159230,Stub,Eugene Fubini,United States
14013,764159683,Stub,Eugène Goüin,France
14014,764168051,Stub,Filippo Mancuso,Italy
14015,764182044,Stub,Luigi Gui,Italy
14016,764184017,C,Yacin Elmi Bouh,Djibouti
14017,764189046,Start,Manlio Brosio,Italy
14018,764189693,Stub,Kim Yong-chol,"Korea, South"
14019,764191849,Stub,Roussos A. Koundouros,Greece
14020,764203869,Stub,Mohamed Ben Ahmed Abdelghani,Algeria
14021,764210531,C,Edgar Leduc,Canada
14022,764223245,Stub,Kristoffer Lynge,Denmark
14023,764237917,Start,Walter Parsons (politician),Australia
14024,764245070,Stub,Juan Ramón Balcarce,Argentina
14025,764246222,Start,Boško Perošević,Serbia
14026,764246694,Start,John Frederick Herbert,Australia
14027,764263269,C,Sarkis Aghajan Mamendo,Iraq
14028,764265946,Stub,Ernest Allen (Australian politician),Australia
14029,764293392,Stub,Andrzej Załucki,Poland
14030,764299725,Start,Diana Mitchell,Zimbabwe
14031,764305176,Stub,"João Afonso Telo de Meneses, 2nd Lord of Albuquerque",Portugal
14032,764308890,Start,Frelinghuysen family,United States
14033,764315732,Start,Monica Prieto-Teodoro,Philippines
14034,764318631,C,George P. Lawrence,United States
14035,764319651,Start,Eric Berntson,Canada
14036,764323537,Stub,Gilles Andriamahazo,Madagascar
14037,764323980,Start,Eduard Heinrich von Flottwell,Germany
14038,764334263,Start,Günther Kleiber,Germany
14039,764335547,Start,"Sir Robert McConnell, 1st Baronet",Ireland
14040,764337712,Stub,Eleonora Forenza,Italy
14041,764341685,Stub,Haruo Remeliik,Palauan
14042,764345360,B,Henri Konan Bédié,Ivorian
14043,764349408,Stub,Ama Nkrumah,Ghana
14044,764353219,Start,Carlos Fernández Gondín,Cuba
14045,764357101,Stub,Horacio Garza Garza,Mexico
14046,764357129,GA,Charles Aimé de Royrand,France
14047,764364852,Stub,Domenico Rossi (general),Italy
14048,764369497,Stub,Þórólfur Árnason,Iceland
14049,764374939,Stub,Patrik Köbele,Germany
14050,764374988,Stub,R. V. Janakiraman,India
14051,764377640,Start,Ewa Monika Mes,Poland
14052,764378754,Start,Mercedes Bresso,Italy
14053,764397748,Start,List of colonial and departmental heads of Guadeloupe,Guadeloupe
14054,764406948,Stub,Gardênia Ribeiro Gonçalves,Brazil
14055,764411930,Stub,Stanko Mladenovski,Macedonia
14056,764441804,Start,Zvonko Jurišić,Bosnia-Herzegovina
14057,764443711,Stub,Monica Cirinnà,Italy
14058,764459234,Stub,Armand Berton (politician),France
14059,764459301,Stub,Pierre Philippe Doublet,France
14060,764459856,Stub,Jean-Louis Albitte,France
14061,764487315,Stub,Vicente Delfin,Philippines
14062,764499859,Start,"Irineu Evangelista de Sousa, Viscount of Mauá",Brazil
14063,764504709,Stub,Alfred Karamuço,Albania
14064,764505686,Stub,Jacob Haussling,United States
14065,764506358,Stub,Jaime Hernández Méndez,Guatemala
14066,764509091,C,Fiona Simpson,Australia
14067,764514475,Stub,Jean-Michel Dubois,France
14068,764517423,C,Jesse Chacón,Venezuela
14069,764523564,Stub,John Bernard Blamo,Liberia
14070,764543907,Start,Pablo de Olavide,Spain
14071,764556460,Stub,Thomas Potts,New Zealand
14072,764557284,Start,Hussein Sheikh Abdirahman,Somalia
14073,764568202,Start,Jaime Torres Bodet,Mexico
14074,764583481,Stub,Siavash Daneshvar,Iran
14075,764588076,Start,John Bernard Hynes,Ireland
14076,764598614,Stub,Leonard Staisey,United States
14077,764600360,Stub,Louise Frevert,Denmark
14078,764601118,Start,Richard Fell,Pitcairn Islands
14079,764610350,Stub,Esther Frumkin,Russia
14080,764633214,Start,Ihor Dolhov,Ukraine
14081,764642347,C,Jorge Carpio Nicolle,Guatemala
14082,764642539,Start,Hubert Derache,France
14083,764642596,Stub,Josef Duchac,Germany
14084,764645892,C,José B. Lingad,Philippines
14085,764646588,Stub,João Pimenta da Veiga Filho,Brazil
14086,764646645,Stub,Juan Alberto Melgar Castro,Hondura
14087,764651177,Stub,Sokol Gjoka,Albania
14088,764651280,C,Rainivoninahitriniony,Madagascar
14089,764659292,Start,Sebastian Teo,Singapore
