,rev_id,article_quality,page,country,population,region
8870,792159357,Start,Rosa Aguilar,Spain,47.635,EUROPE
8871,792172417,B,Gabriel Milan,Spain,47.635,EUROPE
8872,792189025,C,Domingo de Basavilbaso,Spain,47.635,EUROPE
8873,792192883,Stub,Manuel Antonio Warnes,Spain,47.635,EUROPE
8874,792196370,Stub,Víctor Casco de Mendoza,Spain,47.635,EUROPE
8875,792197077,Stub,Nicolás Colman,Spain,47.635,EUROPE
8876,792200968,Start,Miguel Antonio de Merlos,Spain,47.635,EUROPE
8877,792334445,Start,Lorenzo Bernal del Mercado,Spain,47.635,EUROPE
8878,792558269,Start,Buenaventura de Abarzuza y Ferrer,Spain,47.635,EUROPE
8879,792622152,C,Lydia Zimmermann,Spain,47.635,EUROPE
8880,792744098,Start,Ignacio González González,Spain,47.635,EUROPE
8881,792872084,Stub,Joaquim Molins i Amat,Spain,47.635,EUROPE
8882,792962584,Start,Alonso III Fonseca,Spain,47.635,EUROPE
8883,792965570,Stub,Octavio Cuartero Cifuentes,Spain,47.635,EUROPE
8884,793083866,Start,Sebastián Calvo de la Puerta y O'Farrill,Spain,47.635,EUROPE
8885,793152133,FA,Ignacio Baleztena Ascárate,Spain,47.635,EUROPE
8886,793175257,Stub,Carlos Ayala Vargas,Spain,47.635,EUROPE
8887,793195228,FA,Manuel de Llanza y Pignatelli,Spain,47.635,EUROPE
8888,793195527,Stub,Carmen Montón,Spain,47.635,EUROPE
8889,793306598,Stub,"Federico de Roncali, 1st Count of Alcoy",Spain,47.635,EUROPE
8890,793306686,Stub,Francisco de Lersundi y Hormaechea,Spain,47.635,EUROPE
8891,793432926,Stub,Celestino Corbacho,Spain,47.635,EUROPE
8892,793504489,Start,Gonzalo Carbajal,Spain,47.635,EUROPE
8893,793507323,Stub,Luis Alegre,Spain,47.635,EUROPE
8894,793508543,Stub,Dionis de Lys,Spain,47.635,EUROPE
8895,793509534,Start,Francisco Antonio Basavilbaso,Spain,47.635,EUROPE
8896,793536789,B,Antonio Gil Y'Barbo,Spain,47.635,EUROPE
8897,793637895,C,Elena de la Cruz,Spain,47.635,EUROPE
8898,794146745,Start,Luis Gabriel Portillo,Spain,47.635,EUROPE
8899,794433594,Start,Martín de Telleria,Spain,47.635,EUROPE
8900,794443925,Start,Ciprià Ciscar,Spain,47.635,EUROPE
8901,794509173,C,Bernardino León,Spain,47.635,EUROPE
8902,794518821,Start,"García de Toledo Osorio, 4th Marquis of Villafranca",Spain,47.635,EUROPE
8903,794520424,Start,"Juan Francisco de la Cerda, 8th Duke of Medinaceli",Spain,47.635,EUROPE
8904,794520467,Start,Luis Francisco de la Cerda,Spain,47.635,EUROPE
8905,794602932,Start,Pedro Antonio de Aragón,Spain,47.635,EUROPE
8906,794607488,Start,Juan Everardo Nithard,Spain,47.635,EUROPE
8907,795036864,Start,"José Sarmiento de Valladares, 1st Duke of Atrisco",Spain,47.635,EUROPE
8908,795044021,C,Juan Manuel Sánchez Gordillo,Spain,47.635,EUROPE
8909,795091234,Stub,Iñigo Urkullu,Spain,47.635,EUROPE
8910,795153391,C,Manuel Cabral de Alpoim,Spain,47.635,EUROPE
8911,795169157,Start,List of governors of Oran,Spain,47.635,EUROPE
8912,795271906,Stub,Corina Porro,Spain,47.635,EUROPE
8913,795367466,Start,Francisco López de Osornio Merlo,Spain,47.635,EUROPE
8914,795384680,Start,Juan María Vicencio de Ripperdá,Spain,47.635,EUROPE
8915,795485435,C,Jaime Balmes,Spain,47.635,EUROPE
8916,795553341,C,"Carmen Polo, 1st Lady of Meirás",Spain,47.635,EUROPE
8917,795570157,B,Francisco Álvarez Campana,Spain,47.635,EUROPE
8918,795577328,Start,Juan Muñoz Bejarano,Spain,47.635,EUROPE
8919,795828224,Stub,Diego Hurtado de Mendoza y de la Cerda,Spain,47.635,EUROPE
8920,795836857,Stub,José Pellicer Gandía,Spain,47.635,EUROPE
8921,795872186,Stub,Duke of Suárez,Spain,47.635,EUROPE
8922,795875779,Start,Tirso Martínez (Notary),Spain,47.635,EUROPE
8923,795960289,Start,Berenguer de Palou II,Spain,47.635,EUROPE
8924,795984125,Stub,Cristina Cifuentes,Spain,47.635,EUROPE
8925,796015954,Stub,Tomás José González-Carvajal,Spain,47.635,EUROPE
8926,796136162,FA,José Luis de Oriol y Urigüen,Spain,47.635,EUROPE
8927,796136222,FA,Víctor Pradera Larumbe,Spain,47.635,EUROPE
8928,796141681,FA,Juan Sáenz-Díez García,Spain,47.635,EUROPE
8929,796275988,Stub,Matheo Olier,Spain,47.635,EUROPE
8930,796276679,Stub,José Sánchez-Guerra y Martínez,Spain,47.635,EUROPE
8931,796290814,Start,Leire Pajín,Spain,47.635,EUROPE
8932,796290888,Start,Etelvina Andreu,Spain,47.635,EUROPE
8933,796342242,Start,Francisco Pérez de Valenzuela,Spain,47.635,EUROPE
8934,796359476,Start,"José Malcampo, 3rd Marquis of San Rafael",Spain,47.635,EUROPE
8935,796359714,Stub,Eulogio Despujol y Dusay,Spain,47.635,EUROPE
8936,796413451,Stub,Maria Dolores Aguilar,Spain,47.635,EUROPE
8937,796442428,C,Lluís Maria Xirinacs,Spain,47.635,EUROPE
8938,796527145,Start,Francisco de las Casas,Spain,47.635,EUROPE
8939,796610579,C,Vicente Bacallar,Spain,47.635,EUROPE
8940,796610638,Start,José Canalejas,Spain,47.635,EUROPE
8941,796649196,Stub,Andrés Amado Reygondaud,Spain,47.635,EUROPE
8942,796664892,Start,"José Baquíjano y Carrillo, Count of Vistaflorida",Spain,47.635,EUROPE
8943,796665107,C,José Sisto,Spain,47.635,EUROPE
8944,796665115,Start,José Solís Folch de Cardona,Spain,47.635,EUROPE
8945,796682115,Stub,List of viceroys of Portugal,Spain,47.635,EUROPE
8946,796687462,Start,Marcos de Aguilar,Spain,47.635,EUROPE
8947,796783851,Start,Thomas de Roxas,Spain,47.635,EUROPE
8948,796786262,Start,José Ignacio de Merlos,Spain,47.635,EUROPE
8949,796865671,Start,Ramón Chíes,Spain,47.635,EUROPE
8950,796993239,Start,Antonio Ibáñez Freire,Spain,47.635,EUROPE
8951,797074027,Start,Ana Botella,Spain,47.635,EUROPE
8952,797234027,Start,Markel Olano,Spain,47.635,EUROPE
8953,797279932,Start,Juan Nepomuceno Solá,Spain,47.635,EUROPE
8954,797284068,C,Concepcion Picciotto,Spain,47.635,EUROPE
8955,797322929,Start,Miguel Ángel Blanco,Spain,47.635,EUROPE
8956,797358582,Start,Juan Manuel de Salcedo,Spain,47.635,EUROPE
8957,797362441,Start,José Antonio Acosta,Spain,47.635,EUROPE
8958,797441711,C,Enric Duran,Spain,47.635,EUROPE
8959,797462323,Stub,Jose Agerre,Spain,47.635,EUROPE
8960,797539684,Stub,Elvira Rodríguez,Spain,47.635,EUROPE
8961,797731677,C,Maria Soraya Rodriguez Ramos,Spain,47.635,EUROPE
8962,797938812,Start,Alberto Jarabo Payá,Spain,47.635,EUROPE
8963,797979825,Stub,Francisco Sanjuanena,Spain,47.635,EUROPE
8964,798130991,Start,Clemente López de Osornio,Spain,47.635,EUROPE
8965,798366931,Stub,Francisco Bravo de Saravia,Spain,47.635,EUROPE
8966,798397527,Stub,Luis de la Torre,Spain,47.635,EUROPE
8967,798460149,Start,José Barrionuevo,Spain,47.635,EUROPE
8968,798495270,Start,Teresa Giménez Barbat,Spain,47.635,EUROPE
8969,798725627,Start,Pablo Soto,Spain,47.635,EUROPE
8970,798740530,C,Dolores Ibárruri,Spain,47.635,EUROPE
8971,798845737,Start,Luis Alegre Zahonero,Spain,47.635,EUROPE
8972,798926476,Start,Matilde Fernández,Spain,47.635,EUROPE
8973,798942464,GA,Mayo Fuster Morell,Spain,47.635,EUROPE
8974,799213665,FA,Javier María Pascual Ibañez,Spain,47.635,EUROPE
8975,799341672,Start,Juan Bautista Aznar-Cabañas,Spain,47.635,EUROPE
8976,799380937,FA,Salvador Minguijón Adrián,Spain,47.635,EUROPE
8977,799389635,Stub,Juan Vicente Herrera,Spain,47.635,EUROPE
8978,799392735,Start,Rosa Díez,Spain,47.635,EUROPE
8979,799431526,C,Antonio Cánovas del Castillo,Spain,47.635,EUROPE
8980,799442315,C,Horacio Echevarrieta,Spain,47.635,EUROPE
8981,799560245,Start,Aguas Santas Ocaña Navarro,Spain,47.635,EUROPE
8982,799663156,B,List of viceroys of New Spain,Spain,47.635,EUROPE
8983,799810529,Stub,Xerardo Fernández Albor,Spain,47.635,EUROPE
8984,799821244,Stub,Tomás Villanueva,Spain,47.635,EUROPE
8985,799889438,C,Diego de Alvear y Ponce de León,Spain,47.635,EUROPE
8986,799937854,Start,"Fadrique de Toledo, 1st Marquis of Villanueva de Valdueza",Spain,47.635,EUROPE
8987,800052349,FA,Rafael Díez de la Cortina y Olaeta,Spain,47.635,EUROPE
8988,800053044,FA,Tomás Dolz de Espejo,Spain,47.635,EUROPE
8989,800054844,FA,Francisco Elías de Tejada y Spínola,Spain,47.635,EUROPE
8990,800057796,FA,Manuel Fal Conde,Spain,47.635,EUROPE
8991,800058064,C,Dolores Gortázar Serantes,Spain,47.635,EUROPE
8992,800173662,FA,Román Oyarzun Oyarzun,Spain,47.635,EUROPE
8993,800191415,Stub,Eloísa Álvarez,Spain,47.635,EUROPE
8994,800277980,Start,Galceran de Requesens y Santa Coloma,Spain,47.635,EUROPE
8995,800323547,Start,Mateo Leal de Ayala,Spain,47.635,EUROPE
8996,800474867,Stub,Anselmo Lorenzo,Spain,47.635,EUROPE
8997,800697178,B,Antonio Pérez (statesman),Spain,47.635,EUROPE
8998,800765355,Stub,Javier Otano,Spain,47.635,EUROPE
8999,800830869,GA,Marcelino Oreja Elósegui,Spain,47.635,EUROPE
9000,800897419,Stub,Antonio Sampietro,Spain,47.635,EUROPE
9001,800920087,C,List of colonial governors of Florida,Spain,47.635,EUROPE
9002,800939441,Start,List of colonial governors of Louisiana,Spain,47.635,EUROPE
9003,801109698,C,Victoria Kent,Spain,47.635,EUROPE
9004,801229123,Start,José Basco y Vargas,Spain,47.635,EUROPE
9005,801314674,Stub,Bautista Álvarez,Spain,47.635,EUROPE
9006,801328627,Stub,Pello Urizar,Spain,47.635,EUROPE
9007,801339595,Start,List of viceroys of Navarre,Spain,47.635,EUROPE
9008,801342465,C,Ángel Carromero,Spain,47.635,EUROPE
9009,801359286,Stub,Miriam Blasco,Spain,47.635,EUROPE
9010,801411963,GA,José Calvo Sotelo,Spain,47.635,EUROPE
9011,801494310,Stub,Pedro de Silva,Spain,47.635,EUROPE
9012,801636154,Start,Javier Maroto,Spain,47.635,EUROPE
9013,801767279,C,Cabildo (council),Spain,47.635,EUROPE
9014,801905985,Stub,Elena Arnedo,Spain,47.635,EUROPE
9015,802005675,C,Pero López de Ayala,Spain,47.635,EUROPE
9016,802048278,Stub,Juan Armada y Losada,Spain,47.635,EUROPE
9017,802050566,B,Cristóbal Oudrid,Spain,47.635,EUROPE
9018,802069392,Start,Jesús Posada,Spain,47.635,EUROPE
9019,802132133,C,Hugo Oconór,Spain,47.635,EUROPE
9020,802343026,C,Alonso de Cáceres,Spain,47.635,EUROPE
9021,802403916,C,Nuño de Guzmán,Spain,47.635,EUROPE
9022,802470843,Start,Dolors Montserrat,Spain,47.635,EUROPE
9023,802620565,Stub,Aintzane Ezenarro,Spain,47.635,EUROPE
9024,802622614,FA,Juan Olazábal Ramery,Spain,47.635,EUROPE
9025,802622665,FA,José María de Orbe y Gaytán,Spain,47.635,EUROPE
9026,802628505,Stub,Luis María Bandrés,Spain,47.635,EUROPE
9027,802655380,Start,Margarita Mariscal de Gante,Spain,47.635,EUROPE
9028,802811684,Stub,Tomás Burgos Gallego,Spain,47.635,EUROPE
9029,802931323,Stub,Àngel Ros,Spain,47.635,EUROPE
9030,803027670,Start,Fernando Abril Martorell,Spain,47.635,EUROPE
9031,803043727,Start,Fernando de Valdés y Salas,Spain,47.635,EUROPE
9032,803043848,Start,Fernando Álvarez de Miranda,Spain,47.635,EUROPE
9033,803057027,Stub,Ferrán Bono,Spain,47.635,EUROPE
9034,803137677,Start,Pedro Antonio Sánchez,Spain,47.635,EUROPE
9035,803261400,Start,Ruy Fernández de Fuenmayor,Spain,47.635,EUROPE
9036,803342043,B,José Antonio Primo de Rivera,Spain,47.635,EUROPE
9037,803655118,Start,Fernando Buesa,Spain,47.635,EUROPE
9038,803698976,Start,Celia Villalobos,Spain,47.635,EUROPE
9039,803863146,GA,Gonzalo Méndez de Canço,Spain,47.635,EUROPE
9040,803907997,Start,Yolanda Barcina,Spain,47.635,EUROPE
9041,803972180,Start,Francisco de Montejo (the Nephew),Spain,47.635,EUROPE
9042,803972185,Start,Francisco de Montejo the Younger,Spain,47.635,EUROPE
9043,803991402,Stub,Josep Maria de Porcioles i Colomer,Spain,47.635,EUROPE
9044,804081681,Start,Jordi Ausàs,Spain,47.635,EUROPE
9045,804082169,Start,Josep Antoni Duran i Lleida,Spain,47.635,EUROPE
9046,804082800,Start,Joan Carretero,Spain,47.635,EUROPE
9047,804090066,C,Ada Colau,Spain,47.635,EUROPE
9048,804155669,C,John of Austria,Spain,47.635,EUROPE
9049,804206737,B,Manuel María de Salcedo,Spain,47.635,EUROPE
9050,804227483,C,Gonzalo de Sandoval,Spain,47.635,EUROPE
9051,804236717,FA,José Pascual de Liñán y Eguizábal,Spain,47.635,EUROPE
9052,804248532,Start,Eduardo Dato,Spain,47.635,EUROPE
9053,804250892,Stub,Joaquín María López y López,Spain,47.635,EUROPE
9054,804252768,Stub,Santiago Abascal,Spain,47.635,EUROPE
9055,804303725,FA,Esteban de Bilbao Eguía,Spain,47.635,EUROPE
9056,804303831,FA,María Rosa Urraca Pastor,Spain,47.635,EUROPE
9057,804309180,Start,Rafael del Riego,Spain,47.635,EUROPE
9058,804400873,C,Manuel Godoy,Spain,47.635,EUROPE
9059,804456159,C,Gil González Dávila,Spain,47.635,EUROPE
9060,804463983,Stub,Harun of Barcelona,Spain,47.635,EUROPE
9061,804600205,Stub,Martim Gonçalves de Lacerda,Spain,47.635,EUROPE
9062,804703104,Stub,Wenceslao Retana,Spain,47.635,EUROPE
9063,804817839,Start,Pablo Casado Blanco,Spain,47.635,EUROPE
9064,804842976,C,Luis Carrero Blanco,Spain,47.635,EUROPE
9065,804868429,C,"Gaspar Méndez de Haro, 7th Marquis of Carpio",Spain,47.635,EUROPE
9066,804869216,Stub,Gaspar Zarrías,Spain,47.635,EUROPE
9067,804871225,Start,Miguel Ángel Revilla,Spain,47.635,EUROPE
9068,804949432,Stub,Josep Maria Mauri,Spain,47.635,EUROPE
9069,804954312,Start,Melchor Rodríguez García,Spain,47.635,EUROPE
9070,805096997,C,Alejandro O'Reilly,Spain,47.635,EUROPE
9071,805103503,Stub,Miguel Zerolo Aguilar,Spain,47.635,EUROPE
9072,805108096,Stub,José Utrera Molina,Spain,47.635,EUROPE
9073,805151721,Stub,Julen Madariaga,Spain,47.635,EUROPE
9074,805243380,Stub,Juan Pérez de Guzmán,Spain,47.635,EUROPE
9075,805247562,Stub,Pedro Núñez de Guzmán,Spain,47.635,EUROPE
9076,805291334,C,"Juan Prim, 1st Marquis of los Castillejos",Spain,47.635,EUROPE
9077,805397730,Start,Rafael Sánchez Mazas,Spain,47.635,EUROPE
9078,805419045,C,Francisco Javier Venegas,Spain,47.635,EUROPE
9079,805429160,Start,Diego de la Vega (Contador),Spain,47.635,EUROPE
9080,805449675,Start,"Diego Felipez de Guzmán, 1st Marquis of Leganés",Spain,47.635,EUROPE
9081,805450108,Start,"García de Toledo Osorio, 6th Marquis of Villafranca",Spain,47.635,EUROPE
9082,805458462,Start,Juan Cayetano Fernández de Agüero,Spain,47.635,EUROPE
9083,805458512,Stub,Pablo de Porturas y Landázuri,Spain,47.635,EUROPE
9084,805627755,FA,Claro Abánades López,Spain,47.635,EUROPE
9085,805637772,Start,"Juan Manuel Fernández Pacheco, 8th Duke of Escalona",Spain,47.635,EUROPE
9086,805668649,C,"Fernando Álvarez de Toledo, 3rd Duke of Alba",Spain,47.635,EUROPE
9087,805735075,C,Pilar del Castillo,Spain,47.635,EUROPE
9088,805779186,Start,Mencía Calderón,Spain,47.635,EUROPE
9089,805787200,C,Francisco Bouligny,Spain,47.635,EUROPE
9090,805797822,Start,José Joaquín de Viana,Spain,47.635,EUROPE
9091,805799559,Start,Antonio de Olaguer y Feliú,Spain,47.635,EUROPE
9092,805801498,C,Ambrosio de Benavides,Spain,47.635,EUROPE
9093,805807458,Stub,Carme Laura Gil,Spain,47.635,EUROPE
9094,805992998,Start,Dolores Johnson Sastre,Spain,47.635,EUROPE
9095,806044305,C,"Juan Ruiz de Apodaca, 1st Count of Venadito",Spain,47.635,EUROPE
9096,806079785,Stub,Ignacio Velázquez Rivera,Spain,47.635,EUROPE
9097,806093766,Stub,Narcís Serra,Spain,47.635,EUROPE
9098,806190671,Start,Patricio French,Spain,47.635,EUROPE
9099,806222749,Start,Fernando de Leyba,Spain,47.635,EUROPE
9100,806256118,C,Simón de Herrera,Spain,47.635,EUROPE
9101,806271046,C,Diego Columbus,Spain,47.635,EUROPE
9102,806283551,Stub,José Acosta Cubero,Spain,47.635,EUROPE
9103,806285201,Start,Hildegart Rodríguez Carballeira,Spain,47.635,EUROPE
9104,806335391,C,"Francisco Fernández de la Cueva, 8th Duke of Alburquerque",Spain,47.635,EUROPE
9105,806375489,Stub,Gotzone Mora,Spain,47.635,EUROPE
9106,806376506,Start,Joana Ortega,Spain,47.635,EUROPE
9107,806405643,Start,Lourdes Auzmendi,Spain,47.635,EUROPE
9108,806417496,Start,Antonio García-Trevijano,Spain,47.635,EUROPE
9109,806469298,Start,Juan de Escobedo,Spain,47.635,EUROPE
9110,806470880,Start,List of viceroys of Catalonia,Spain,47.635,EUROPE
9111,806481551,Stub,Rafael Corrales,Spain,47.635,EUROPE
9112,806556695,C,Pedro Menéndez de Avilés,Spain,47.635,EUROPE
9113,806642447,Start,Jerónimo Luis de Cabrera,Spain,47.635,EUROPE
9114,806690688,GA,Bernardo de Gálvez,Spain,47.635,EUROPE
9115,806739002,Stub,Francisco Arias Solís,Spain,47.635,EUROPE
9116,806775674,C,Alejandro Cao de Benós,Spain,47.635,EUROPE
9117,806785607,B,José de Azlor y Virto de Vera,Spain,47.635,EUROPE
9118,806806797,Stub,María Juan Millet,Spain,47.635,EUROPE
9119,806818057,Stub,Estanislao Figueras,Spain,47.635,EUROPE
9120,806825066,GA,Ventura Gassol,Spain,47.635,EUROPE
9121,806826144,Stub,Baldomer Lostau i Prats,Spain,47.635,EUROPE
9122,806855268,C,Maite Pagazaurtundúa,Spain,47.635,EUROPE
9123,806891782,Start,Isaac Puente,Spain,47.635,EUROPE
9124,807012534,Start,Iñaki Azkuna,Spain,47.635,EUROPE
9125,807057607,Stub,Síndico Procurador,Spain,47.635,EUROPE
9126,807167416,Start,Albert Rivera,Spain,47.635,EUROPE
9127,807191208,Start,Neus Munté,Spain,47.635,EUROPE
9128,807202111,C,Luis Roldán,Spain,47.635,EUROPE
9129,807264014,Start,Jerónimo Saavedra,Spain,47.635,EUROPE
9130,807461709,C,Lluís Companys,Spain,47.635,EUROPE
9131,807467982,Stub,Rafael Hernando Fraile,Spain,47.635,EUROPE
9132,807468371,Stub,Juan López de Uralde,Spain,47.635,EUROPE
9133,807473824,C,José Díaz (politician),Spain,47.635,EUROPE
9134,807475042,FA,Jaime del Burgo Torres,Spain,47.635,EUROPE
9135,576988466,Stub,Samuel Nii Ayi Mankattah,Ghana,31.073,AFRICA
9136,653895210,Stub,Reginald Nii Bi Ayibonte,Ghana,31.073,AFRICA
9137,658939122,Stub,Abeifaa Karbo,Ghana,31.073,AFRICA
9138,674576443,Stub,Joshua Nii Laryea Afotey-Agbo,Ghana,31.073,AFRICA
9139,701904302,Stub,Samuel Yaw Adusei,Ghana,31.073,AFRICA
9140,703821686,Stub,Ernest Ako,Ghana,31.073,AFRICA
9141,706152385,Start,Kwamena Ahwoi,Ghana,31.073,AFRICA
9142,706266522,Stub,George Aggudey,Ghana,31.073,AFRICA
9143,708408882,Stub,Mark Diamond Addy,Ghana,31.073,AFRICA
9144,709798700,Stub,Alhassan Braimah,Ghana,31.073,AFRICA
9145,713132283,Stub,Richard Kwame Peprah,Ghana,31.073,AFRICA
9146,717589471,Stub,Kwadwo Adjei-Darko,Ghana,31.073,AFRICA
9147,717683395,Stub,Emmanuel Mate Kole,Ghana,31.073,AFRICA
9148,717687945,Stub,John Bilson (politician),Ghana,31.073,AFRICA
9149,717688264,Stub,Kwame Arhin,Ghana,31.073,AFRICA
9150,717925356,Stub,Nii Okaija Adamafio,Ghana,31.073,AFRICA
9151,717939366,Start,Nana Effah-Apenteng,Ghana,31.073,AFRICA
9152,718420475,Start,Kafui Bekui,Ghana,31.073,AFRICA
9153,718632666,Stub,Mahmud Khalid,Ghana,31.073,AFRICA
9154,718960489,Stub,Nana Owusu-Nsiah,Ghana,31.073,AFRICA
9155,722140631,Start,Nana Kwame Nyanteh,Ghana,31.073,AFRICA
9156,723783455,Stub,San Nasamu Asabigi,Ghana,31.073,AFRICA
9157,724166065,Stub,Larry Bimi,Ghana,31.073,AFRICA
9158,724564986,Stub,Thomas Hutton-Mills Jr.,Ghana,31.073,AFRICA
9159,724610329,Stub,Mahama Iddrisu,Ghana,31.073,AFRICA
9160,724612345,Stub,Issifu Ali,Ghana,31.073,AFRICA
9161,725102821,Stub,Imoru Salifu,Ghana,31.073,AFRICA
9162,725102836,Stub,Mumuni Bawumia,Ghana,31.073,AFRICA
9163,725108597,Stub,Asiedu Nketia,Ghana,31.073,AFRICA
9164,725534989,Stub,Mogtari Sahanun,Ghana,31.073,AFRICA
9165,726623435,Stub,Richard Anane Adabor,Ghana,31.073,AFRICA
9166,726678926,C,Céphas Bansah,Ghana,31.073,AFRICA
9167,730649935,Stub,Freddie Blay,Ghana,31.073,AFRICA
9168,732219593,Stub,Fritz Kwabena Poku,Ghana,31.073,AFRICA
9169,732712623,Start,Jacob Otanka Obetsebi-Lamptey,Ghana,31.073,AFRICA
9170,732879377,Stub,Musheibu Mohammed Alfa,Ghana,31.073,AFRICA
9171,737833181,Stub,Sophia Oboshie Doku,Ghana,31.073,AFRICA
9172,739456701,Stub,Queenster Maame Pokua Sawyerr,Ghana,31.073,AFRICA
9173,742088280,Stub,Della Sowah,Ghana,31.073,AFRICA
9174,742940328,Stub,Akwasi Osei-Adjei,Ghana,31.073,AFRICA
9175,744027147,Start,"MPs elected in the Ghanaian parliamentary election, 1979",Ghana,31.073,AFRICA
9176,744260859,Start,Agyen Kokobo,Ghana,31.073,AFRICA
9177,744279179,Stub,Anima Wilson,Ghana,31.073,AFRICA
9178,744322470,Stub,Francis Kolma Ganyaglo,Ghana,31.073,AFRICA
9179,744684290,Stub,Aquinas Tawiah Quansah,Ghana,31.073,AFRICA
9180,746330939,Stub,J. E. A. Kotei,Ghana,31.073,AFRICA
9181,747256516,Start,Comfort Doyoe Cudjoe-Ghansah,Ghana,31.073,AFRICA
9182,747468299,Stub,Brigitte Dzogbenuku,Ghana,31.073,AFRICA
9183,747921070,Stub,Ofusu Kwabi,Ghana,31.073,AFRICA
9184,748076888,Start,Imoru Ayarna,Ghana,31.073,AFRICA
9185,748409196,Start,Eva Lokko,Ghana,31.073,AFRICA
9186,749237949,Stub,Jacob Osei Yeboah,Ghana,31.073,AFRICA
9187,749298143,Start,C.K. Tedam,Ghana,31.073,AFRICA
9188,751399111,Start,List of Ghanaian politicians,Ghana,31.073,AFRICA
9189,752766755,Stub,Ivor Greenstreet,Ghana,31.073,AFRICA
9190,753429627,Stub,Ama Pomaa Andoh,Ghana,31.073,AFRICA
9191,754446870,Stub,John Hope Smith,Ghana,31.073,AFRICA
9192,756323400,Stub,Emelia Arthur,Ghana,31.073,AFRICA
9193,757540278,Start,Betty Mould-Iddrisu,Ghana,31.073,AFRICA
9194,757618465,Stub,Victoria Hammah,Ghana,31.073,AFRICA
9195,758415814,Stub,Ebenezer Okletey Terlabi,Ghana,31.073,AFRICA
9196,760214700,Start,Vice-President of Ghana,Ghana,31.073,AFRICA
9197,763925886,Stub,Owuraku Amofa,Ghana,31.073,AFRICA
9198,764349408,Stub,Ama Nkrumah,Ghana,31.073,AFRICA
9199,764909817,Start,Esther Obeng Dapaah,Ghana,31.073,AFRICA
9200,765199255,Stub,Elizabeth Ohene,Ghana,31.073,AFRICA
9201,765224328,Stub,Florence Oboshie Sai-Coffie,Ghana,31.073,AFRICA
9202,765224346,Stub,Abubakar Boniface Siddique,Ghana,31.073,AFRICA
9203,765227498,Stub,Kwame Dzokoto,Ghana,31.073,AFRICA
9204,765228273,Stub,Nana Agyenim Boateng,Ghana,31.073,AFRICA
9205,765437651,Start,Gifty Eugenia Kusi,Ghana,31.073,AFRICA
9206,765438219,Start,Mary Salifu Boforo,Ghana,31.073,AFRICA
9207,765499635,Stub,Victor Newman (politician),Ghana,31.073,AFRICA
9208,765997226,Stub,Gabby Nsiah Nketiah,Ghana,31.073,AFRICA
9209,767041981,Start,Charles Wereko-Brobby,Ghana,31.073,AFRICA
9210,767072217,Stub,Kwasi Ameyaw-Cheremeh,Ghana,31.073,AFRICA
9211,767691538,Stub,Alima Mahama,Ghana,31.073,AFRICA
9212,768068236,Start,Benita Sena Okity-Duah,Ghana,31.073,AFRICA
